transaction_id,customer_id,transaction_date,transaction_time,account_type,payment_method,direction,amount,balance_after,narration,merchant_name,merchant_city,merchant_country,transaction_datetime,year,month,day,hour,weekday,month_name,clean_narration,clean_merchant_name,is_debit,is_credit,transaction_type,time_period
TX0500100,CUST0001_SEASONAL,2024-02-15,14:13:00,Courant,Virement,Debit,238.22,31179.46,ACHAT SUPERMARCHE,Shell,Fès,MA,2024-02-15 14:13:00,2024,2,15,14,Thursday,February,ACHAT SUPERMARCHE,SHELL,1,0,Dépense,Après-midi
TX0500101,CUST0001_SEASONAL,2024-02-15,13:02:00,Courant,Virement,Debit,201.12,30978.34,CARBURANT,Shell,Agadir,MA,2024-02-15 13:02:00,2024,2,15,13,Thursday,February,CARBURANT,SHELL,1,0,Dépense,Après-midi
TX0500102,CUST0001_SEASONAL,2024-02-16,11:50:00,Courant,Carte,Debit,33.72,30944.61,CARBURANT,Careem,Casablanca,MA,2024-02-16 11:50:00,2024,2,16,11,Friday,February,CARBURANT,CAREEM,1,0,Dépense,Matin
TX0500103,CUST0001_SEASONAL,2024-02-17,14:38:00,Courant,ATM,Debit,90.28,30854.33,ACHAT EPICERIE,Shell,Marrakech,MA,2024-02-17 14:38:00,2024,2,17,14,Saturday,February,ACHAT EPICERIE,SHELL,1,0,Dépense,Après-midi
TX0500104,CUST0001_SEASONAL,2024-02-17,14:15:00,Courant,Carte,Debit,115.65,30738.68,ACHAT EPICERIE,Pharmacie,Fès,MA,2024-02-17 14:15:00,2024,2,17,14,Saturday,February,ACHAT EPICERIE,PHARMACIE,1,0,Dépense,Après-midi
TX0500105,CUST0001_SEASONAL,2024-02-17,13:08:00,Courant,ATM,Debit,96.08,30642.6,RETRAIT ATM,BIM,Agadir,MA,2024-02-17 13:08:00,2024,2,17,13,Saturday,February,RETRAIT ATM,BIM,1,0,Dépense,Après-midi
TX0500106,CUST0001_SEASONAL,2024-02-18,17:16:00,Courant,Carte,Debit,109.33,30533.27,RETRAIT ATM,BIM,Fès,MA,2024-02-18 17:16:00,2024,2,18,17,Sunday,February,RETRAIT ATM,BIM,1,0,Dépense,Après-midi
TX0500107,CUST0001_SEASONAL,2024-02-18,16:41:00,Courant,Espèces,Debit,194.32,30338.94,ACHAT EPICERIE,Careem,Meknès,MA,2024-02-18 16:41:00,2024,2,18,16,Sunday,February,ACHAT EPICERIE,CAREEM,1,0,Dépense,Après-midi
TX0500108,CUST0001_SEASONAL,2024-02-18,10:19:00,Courant,Wallet,Debit,156.77,30182.17,RETRAIT ATM,Shell,Casablanca,MA,2024-02-18 10:19:00,2024,2,18,10,Sunday,February,RETRAIT ATM,SHELL,1,0,Dépense,Matin
TX0500109,CUST0001_SEASONAL,2024-02-19,17:37:00,Courant,Virement instantané,Debit,172.37,30009.8,CARBURANT,BIM,Meknès,MA,2024-02-19 17:37:00,2024,2,19,17,Monday,February,CARBURANT,BIM,1,0,Dépense,Après-midi
TX0500110,CUST0001_SEASONAL,2024-02-19,10:54:00,Courant,Wallet,Debit,36.57,29973.23,CARBURANT,Careem,Agadir,MA,2024-02-19 10:54:00,2024,2,19,10,Monday,February,CARBURANT,CAREEM,1,0,Dépense,Matin
TX0500111,CUST0001_SEASONAL,2024-02-20,12:20:00,Courant,Carte,Debit,214.23,29758.99,RETRAIT ATM,Careem,Oujda,MA,2024-02-20 12:20:00,2024,2,20,12,Tuesday,February,RETRAIT ATM,CAREEM,1,0,Dépense,Après-midi
TX0500112,CUST0001_SEASONAL,2024-02-20,10:36:00,Courant,Espèces,Debit,80.45,29678.54,CARBURANT,Pharmacie,Oujda,MA,2024-02-20 10:36:00,2024,2,20,10,Tuesday,February,CARBURANT,PHARMACIE,1,0,Dépense,Matin
TX0500113,CUST0001_SEASONAL,2024-02-21,12:27:00,Courant,Virement,Debit,183.62,29494.92,ACHAT EPICERIE,BIM,Rabat,MA,2024-02-21 12:27:00,2024,2,21,12,Wednesday,February,ACHAT EPICERIE,BIM,1,0,Dépense,Après-midi
TX0500114,CUST0001_SEASONAL,2024-02-21,14:16:00,Courant,Virement instantané,Debit,59.09,29435.83,TRANSPORT,Careem,Tanger,MA,2024-02-21 14:16:00,2024,2,21,14,Wednesday,February,TRANSPORT,CAREEM,1,0,Dépense,Après-midi
TX0500115,CUST0001_SEASONAL,2024-02-22,18:32:00,Courant,Carte,Debit,241.96,29193.87,CARBURANT,Shell,Marrakech,MA,2024-02-22 18:32:00,2024,2,22,18,Thursday,February,CARBURANT,SHELL,1,0,Dépense,Soir
TX0500116,CUST0001_SEASONAL,2024-02-22,19:23:00,Courant,ATM,Debit,106.79,29087.09,ACHAT EPICERIE,Careem,Meknès,MA,2024-02-22 19:23:00,2024,2,22,19,Thursday,February,ACHAT EPICERIE,CAREEM,1,0,Dépense,Soir
TX0500117,CUST0001_SEASONAL,2024-02-23,11:49:00,Courant,Espèces,Debit,101.0,28986.09,ACHAT SUPERMARCHE,BIM,Tanger,MA,2024-02-23 11:49:00,2024,2,23,11,Friday,February,ACHAT SUPERMARCHE,BIM,1,0,Dépense,Matin
TX0500118,CUST0001_SEASONAL,2024-02-23,13:04:00,Courant,ATM,Debit,98.67,28887.42,RETRAIT ATM,ATM,Rabat,MA,2024-02-23 13:04:00,2024,2,23,13,Friday,February,RETRAIT ATM,ATM,1,0,Dépense,Après-midi
TX0500119,CUST0001_SEASONAL,2024-02-23,10:39:00,Courant,Espèces,Debit,81.83,28805.59,TRANSPORT,Pharmacie,Tanger,MA,2024-02-23 10:39:00,2024,2,23,10,Friday,February,TRANSPORT,PHARMACIE,1,0,Dépense,Matin
TX0500120,CUST0001_SEASONAL,2024-02-24,15:27:00,Courant,ATM,Debit,178.0,28627.59,CARBURANT,Shell,Casablanca,MA,2024-02-24 15:27:00,2024,2,24,15,Saturday,February,CARBURANT,SHELL,1,0,Dépense,Après-midi
TX0500121,CUST0001_SEASONAL,2024-02-24,09:34:00,Courant,Virement instantané,Debit,216.38,28411.21,RETRAIT ATM,Shell,Rabat,MA,2024-02-24 09:34:00,2024,2,24,9,Saturday,February,RETRAIT ATM,SHELL,1,0,Dépense,Matin
TX0500122,CUST0001_SEASONAL,2024-02-25,08:34:00,Courant,Espèces,Debit,136.13,28275.08,TRANSPORT,BIM,Tanger,MA,2024-02-25 08:34:00,2024,2,25,8,Sunday,February,TRANSPORT,BIM,1,0,Dépense,Matin
TX0500123,CUST0001_SEASONAL,2024-02-25,18:09:00,Courant,Wallet,Debit,210.62,28064.46,ACHAT SUPERMARCHE,ATM,Oujda,MA,2024-02-25 18:09:00,2024,2,25,18,Sunday,February,ACHAT SUPERMARCHE,ATM,1,0,Dépense,Soir
TX0500124,CUST0001_SEASONAL,2024-02-25,09:24:00,Courant,Virement instantané,Debit,164.57,27899.89,TRANSPORT,Carrefour,Fès,MA,2024-02-25 09:24:00,2024,2,25,9,Sunday,February,TRANSPORT,CARREFOUR,1,0,Dépense,Matin
TX0500125,CUST0001_SEASONAL,2024-02-26,14:01:00,Courant,Espèces,Debit,125.77,27774.12,RETRAIT ATM,Carrefour,Agadir,MA,2024-02-26 14:01:00,2024,2,26,14,Monday,February,RETRAIT ATM,CARREFOUR,1,0,Dépense,Après-midi
TX0500126,CUST0001_SEASONAL,2024-02-27,12:48:00,Courant,Espèces,Debit,96.11,27678.01,ACHAT SUPERMARCHE,Careem,Casablanca,MA,2024-02-27 12:48:00,2024,2,27,12,Tuesday,February,ACHAT SUPERMARCHE,CAREEM,1,0,Dépense,Après-midi
TX0500127,CUST0001_SEASONAL,2024-02-27,19:17:00,Courant,Virement instantané,Debit,97.49,27580.53,ACHAT EPICERIE,ATM,Oujda,MA,2024-02-27 19:17:00,2024,2,27,19,Tuesday,February,ACHAT EPICERIE,ATM,1,0,Dépense,Soir
TX0500128,CUST0001_SEASONAL,2024-02-28,15:07:00,Courant,Espèces,Debit,240.58,27339.95,ACHAT SUPERMARCHE,Pharmacie,Agadir,MA,2024-02-28 15:07:00,2024,2,28,15,Wednesday,February,ACHAT SUPERMARCHE,PHARMACIE,1,0,Dépense,Après-midi
TX0500129,CUST0001_SEASONAL,2024-02-28,10:25:00,Courant,Espèces,Debit,38.6,27301.34,RETRAIT ATM,Pharmacie,Tanger,MA,2024-02-28 10:25:00,2024,2,28,10,Wednesday,February,RETRAIT ATM,PHARMACIE,1,0,Dépense,Matin
TX0500130,CUST0001_SEASONAL,2024-02-29,08:13:00,Courant,ATM,Debit,87.23,27214.11,CARBURANT,BIM,Tanger,MA,2024-02-29 08:13:00,2024,2,29,8,Thursday,February,CARBURANT,BIM,1,0,Dépense,Matin
TX0500131,CUST0001_SEASONAL,2024-02-29,11:52:00,Courant,ATM,Debit,68.57,27145.54,TRANSPORT,Pharmacie,Casablanca,MA,2024-02-29 11:52:00,2024,2,29,11,Thursday,February,TRANSPORT,PHARMACIE,1,0,Dépense,Matin
TX0500132,CUST0001_SEASONAL,2024-03-01,08:10:00,Salaire,Virement instantané,Credit,15062.0,42207.54,virement employeur,Salaire,Fès,MA,2024-03-01 08:10:00,2024,3,1,8,Friday,March,VIREMENT EMPLOYEUR,SALAIRE,0,1,Revenu,Matin
TX0500134,CUST0001_SEASONAL,2024-03-01,08:10:00,Courant,Virement instantané,Debit,1923.71,40283.83,ACHAT RAMADAN,Hôtel Kenzi,Fès,MA,2024-03-01 08:10:00,2024,3,1,8,Friday,March,ACHAT RAMADAN,HÔTEL KENZI,1,0,Dépense,Matin
TX0500134,CUST0001_SEASONAL,2024-03-02,12:22:00,Courant,Carte,Debit,1637.01,38646.83,VOYAGE MAROC,Hôtel Kenzi,Marrakech,MA,2024-03-02 12:22:00,2024,3,2,12,Saturday,March,VOYAGE MAROC,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0500135,CUST0001_SEASONAL,2024-03-02,08:05:00,Courant,Virement instantané,Debit,1557.44,37089.39,HOTEL RESERVATION,Zara,Rabat,MA,2024-03-02 08:05:00,2024,3,2,8,Saturday,March,HOTEL RESERVATION,ZARA,1,0,Dépense,Matin
TX0500136,CUST0001_SEASONAL,2024-03-03,18:52:00,Courant,Virement,Debit,1419.93,35669.47,ACHAT RAMADAN,Hôtel Kenzi,Oujda,MA,2024-03-03 18:52:00,2024,3,3,18,Sunday,March,ACHAT RAMADAN,HÔTEL KENZI,1,0,Dépense,Soir
TX0500137,CUST0001_SEASONAL,2024-03-03,20:52:00,Courant,Carte,Debit,1572.05,34097.41,HOTEL RESERVATION,H&M,Tanger,MA,2024-03-03 20:52:00,2024,3,3,20,Sunday,March,HOTEL RESERVATION,H&M,1,0,Dépense,Soir
TX0500138,CUST0001_SEASONAL,2024-03-03,13:42:00,Courant,Wallet,Debit,829.77,33267.64,RESTAURANT ETE,Voyages Atlas,Fès,MA,2024-03-03 13:42:00,2024,3,3,13,Sunday,March,RESTAURANT ETE,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0500139,CUST0001_SEASONAL,2024-03-04,19:01:00,Courant,Espèces,Debit,1786.16,31481.48,VOYAGE MAROC,Hôtel Kenzi,Casablanca,MA,2024-03-04 19:01:00,2024,3,4,19,Monday,March,VOYAGE MAROC,HÔTEL KENZI,1,0,Dépense,Soir
TX0500140,CUST0001_SEASONAL,2024-03-05,11:21:00,Courant,Virement instantané,Debit,1746.01,29735.47,ACHAT ETE,Zara,Fès,MA,2024-03-05 11:21:00,2024,3,5,11,Tuesday,March,ACHAT ETE,ZARA,1,0,Dépense,Matin
TX0500141,CUST0001_SEASONAL,2024-03-05,12:57:00,Courant,ATM,Debit,438.32,29297.16,RESTAURANT ETE,Hôtel Kenzi,Tanger,MA,2024-03-05 12:57:00,2024,3,5,12,Tuesday,March,RESTAURANT ETE,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0500142,CUST0001_SEASONAL,2024-03-06,20:36:00,Courant,Virement,Debit,579.58,28717.57,ACHAT ETE,Voyages Atlas,Marrakech,MA,2024-03-06 20:36:00,2024,3,6,20,Wednesday,March,ACHAT ETE,VOYAGES ATLAS,1,0,Dépense,Soir
TX0500143,CUST0001_SEASONAL,2024-03-07,17:12:00,Courant,Wallet,Debit,1793.02,26924.55,RESTAURANT ETE,McDonald's,Meknès,MA,2024-03-07 17:12:00,2024,3,7,17,Thursday,March,RESTAURANT ETE,MCDONALD'S,1,0,Dépense,Après-midi
TX0500144,CUST0001_SEASONAL,2024-03-07,14:51:00,Courant,ATM,Debit,988.94,25935.6,HOTEL RESERVATION,Hôtel Kenzi,Meknès,MA,2024-03-07 14:51:00,2024,3,7,14,Thursday,March,HOTEL RESERVATION,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0500145,CUST0001_SEASONAL,2024-03-07,18:29:00,Courant,Espèces,Debit,1082.51,24853.1,ACHAT ETE,Voyages Atlas,Meknès,MA,2024-03-07 18:29:00,2024,3,7,18,Thursday,March,ACHAT ETE,VOYAGES ATLAS,1,0,Dépense,Soir
TX0500146,CUST0001_SEASONAL,2024-03-08,15:20:00,Courant,Carte,Debit,736.49,24116.61,RESTAURANT ETE,Carrefour,Tanger,MA,2024-03-08 15:20:00,2024,3,8,15,Friday,March,RESTAURANT ETE,CARREFOUR,1,0,Dépense,Après-midi
TX0500147,CUST0001_SEASONAL,2024-03-09,08:25:00,Courant,ATM,Debit,1264.06,22852.54,VOYAGE MAROC,Carrefour,Agadir,MA,2024-03-09 08:25:00,2024,3,9,8,Saturday,March,VOYAGE MAROC,CARREFOUR,1,0,Dépense,Matin
TX0500148,CUST0001_SEASONAL,2024-03-09,19:26:00,Courant,Wallet,Debit,1920.96,20931.59,HOTEL RESERVATION,Carrefour,Fès,MA,2024-03-09 19:26:00,2024,3,9,19,Saturday,March,HOTEL RESERVATION,CARREFOUR,1,0,Dépense,Soir
TX0500149,CUST0001_SEASONAL,2024-03-10,08:42:00,Courant,Espèces,Debit,1681.31,19250.27,ACHAT RAMADAN,Carrefour,Meknès,MA,2024-03-10 08:42:00,2024,3,10,8,Sunday,March,ACHAT RAMADAN,CARREFOUR,1,0,Dépense,Matin
TX0500150,CUST0001_SEASONAL,2024-03-11,09:44:00,Courant,Wallet,Debit,1239.86,18010.41,HOTEL RESERVATION,Marjane,Rabat,MA,2024-03-11 09:44:00,2024,3,11,9,Monday,March,HOTEL RESERVATION,MARJANE,1,0,Dépense,Matin
TX0500151,CUST0001_SEASONAL,2024-03-11,10:16:00,Courant,Espèces,Debit,1591.35,16419.06,VOYAGE MAROC,McDonald's,Oujda,MA,2024-03-11 10:16:00,2024,3,11,10,Monday,March,VOYAGE MAROC,MCDONALD'S,1,0,Dépense,Matin
TX0500152,CUST0001_SEASONAL,2024-03-11,10:49:00,Courant,ATM,Debit,777.26,15641.8,VOYAGE MAROC,Zara,Meknès,MA,2024-03-11 10:49:00,2024,3,11,10,Monday,March,VOYAGE MAROC,ZARA,1,0,Dépense,Matin
TX0500153,CUST0001_SEASONAL,2024-03-12,15:46:00,Courant,Virement instantané,Debit,1423.47,14218.32,HOTEL RESERVATION,Zara,Tanger,MA,2024-03-12 15:46:00,2024,3,12,15,Tuesday,March,HOTEL RESERVATION,ZARA,1,0,Dépense,Après-midi
TX0500154,CUST0001_SEASONAL,2024-03-12,13:44:00,Courant,Virement instantané,Debit,677.94,13540.38,ACHAT RAMADAN,McDonald's,Agadir,MA,2024-03-12 13:44:00,2024,3,12,13,Tuesday,March,ACHAT RAMADAN,MCDONALD'S,1,0,Dépense,Après-midi
TX0500155,CUST0001_SEASONAL,2024-03-12,10:02:00,Courant,Virement instantané,Debit,651.5,12888.88,RESTAURANT ETE,Zara,Tanger,MA,2024-03-12 10:02:00,2024,3,12,10,Tuesday,March,RESTAURANT ETE,ZARA,1,0,Dépense,Matin
TX0500156,CUST0001_SEASONAL,2024-03-12,16:14:00,Courant,Virement,Debit,516.03,12372.85,VOYAGE MAROC,Hôtel Kenzi,Agadir,MA,2024-03-12 16:14:00,2024,3,12,16,Tuesday,March,VOYAGE MAROC,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0500157,CUST0001_SEASONAL,2024-03-13,12:26:00,Courant,Carte,Debit,1668.92,10703.94,ACHAT RAMADAN,Voyages Atlas,Rabat,MA,2024-03-13 12:26:00,2024,3,13,12,Wednesday,March,ACHAT RAMADAN,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0500158,CUST0001_SEASONAL,2024-03-14,13:20:00,Courant,Virement,Debit,534.12,10169.82,RESTAURANT ETE,Marjane,Rabat,MA,2024-03-14 13:20:00,2024,3,14,13,Thursday,March,RESTAURANT ETE,MARJANE,1,0,Dépense,Après-midi
TX0500159,CUST0001_SEASONAL,2024-03-14,17:16:00,Courant,Espèces,Debit,802.28,9367.53,RESTAURANT ETE,Voyages Atlas,Agadir,MA,2024-03-14 17:16:00,2024,3,14,17,Thursday,March,RESTAURANT ETE,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0500160,CUST0001_SEASONAL,2024-03-14,08:27:00,Courant,Espèces,Debit,1951.78,7415.75,ACHAT ETE,Marjane,Meknès,MA,2024-03-14 08:27:00,2024,3,14,8,Thursday,March,ACHAT ETE,MARJANE,1,0,Dépense,Matin
TX0500161,CUST0001_SEASONAL,2024-03-15,12:31:00,Courant,Espèces,Debit,805.07,6610.68,RESTAURANT ETE,Voyages Atlas,Marrakech,MA,2024-03-15 12:31:00,2024,3,15,12,Friday,March,RESTAURANT ETE,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0500162,CUST0001_SEASONAL,2024-03-16,15:06:00,Courant,Espèces,Debit,651.49,5959.19,ACHAT RAMADAN,Carrefour,Oujda,MA,2024-03-16 15:06:00,2024,3,16,15,Saturday,March,ACHAT RAMADAN,CARREFOUR,1,0,Dépense,Après-midi
TX0500163,CUST0001_SEASONAL,2024-03-16,18:02:00,Courant,Virement,Debit,1331.08,4628.12,RESTAURANT ETE,Restaurant Gastronomique,Meknès,MA,2024-03-16 18:02:00,2024,3,16,18,Saturday,March,RESTAURANT ETE,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Soir
TX0500164,CUST0001_SEASONAL,2024-03-17,15:57:00,Courant,Virement,Debit,1207.74,3420.38,HOTEL RESERVATION,Restaurant Gastronomique,Casablanca,MA,2024-03-17 15:57:00,2024,3,17,15,Sunday,March,HOTEL RESERVATION,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Après-midi
TX0500165,CUST0001_SEASONAL,2024-03-18,09:14:00,Courant,Espèces,Debit,732.56,2687.82,RESTAURANT ETE,McDonald's,Casablanca,MA,2024-03-18 09:14:00,2024,3,18,9,Monday,March,RESTAURANT ETE,MCDONALD'S,1,0,Dépense,Matin
TX0500166,CUST0001_SEASONAL,2024-03-18,20:34:00,Courant,Carte,Debit,1767.01,920.81,ACHAT ETE,Zara,Fès,MA,2024-03-18 20:34:00,2024,3,18,20,Monday,March,ACHAT ETE,ZARA,1,0,Dépense,Soir
TX0500167,CUST0001_SEASONAL,2024-03-19,14:58:00,Courant,ATM,Debit,1320.87,0.0,HOTEL RESERVATION,Zara,Oujda,MA,2024-03-19 14:58:00,2024,3,19,14,Tuesday,March,HOTEL RESERVATION,ZARA,1,0,Dépense,Après-midi
TX0500168,CUST0001_SEASONAL,2024-03-19,11:07:00,Courant,Virement instantané,Debit,892.1,0.0,ACHAT RAMADAN,Carrefour,Rabat,MA,2024-03-19 11:07:00,2024,3,19,11,Tuesday,March,ACHAT RAMADAN,CARREFOUR,1,0,Dépense,Matin
TX0500169,CUST0001_SEASONAL,2024-03-19,14:58:00,Courant,Virement instantané,Debit,462.81,0.0,VOYAGE MAROC,Zara,Fès,MA,2024-03-19 14:58:00,2024,3,19,14,Tuesday,March,VOYAGE MAROC,ZARA,1,0,Dépense,Après-midi
TX0500170,CUST0001_SEASONAL,2024-03-20,10:34:00,Courant,Virement instantané,Debit,1042.0,0.0,HOTEL RESERVATION,Hôtel Kenzi,Casablanca,MA,2024-03-20 10:34:00,2024,3,20,10,Wednesday,March,HOTEL RESERVATION,HÔTEL KENZI,1,0,Dépense,Matin
TX0500171,CUST0001_SEASONAL,2024-03-20,13:36:00,Courant,ATM,Debit,578.85,0.0,ACHAT ETE,McDonald's,Agadir,MA,2024-03-20 13:36:00,2024,3,20,13,Wednesday,March,ACHAT ETE,MCDONALD'S,1,0,Dépense,Après-midi
TX0500172,CUST0001_SEASONAL,2024-03-21,10:09:00,Courant,Wallet,Debit,1802.02,0.0,ACHAT RAMADAN,H&M,Marrakech,MA,2024-03-21 10:09:00,2024,3,21,10,Thursday,March,ACHAT RAMADAN,H&M,1,0,Dépense,Matin
TX0500173,CUST0001_SEASONAL,2024-03-21,09:50:00,Courant,Virement,Debit,1475.14,0.0,ACHAT RAMADAN,McDonald's,Fès,MA,2024-03-21 09:50:00,2024,3,21,9,Thursday,March,ACHAT RAMADAN,MCDONALD'S,1,0,Dépense,Matin
TX0500174,CUST0001_SEASONAL,2024-03-22,15:31:00,Courant,Espèces,Debit,845.44,0.0,VOYAGE MAROC,Zara,Marrakech,MA,2024-03-22 15:31:00,2024,3,22,15,Friday,March,VOYAGE MAROC,ZARA,1,0,Dépense,Après-midi
TX0500175,CUST0001_SEASONAL,2024-03-23,12:44:00,Courant,Wallet,Debit,492.01,0.0,ACHAT ETE,Marjane,Agadir,MA,2024-03-23 12:44:00,2024,3,23,12,Saturday,March,ACHAT ETE,MARJANE,1,0,Dépense,Après-midi
TX0500176,CUST0001_SEASONAL,2024-03-23,14:45:00,Courant,Carte,Debit,1724.51,0.0,ACHAT RAMADAN,Restaurant Gastronomique,Marrakech,MA,2024-03-23 14:45:00,2024,3,23,14,Saturday,March,ACHAT RAMADAN,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Après-midi
TX0500177,CUST0001_SEASONAL,2024-03-24,17:31:00,Courant,Espèces,Debit,1588.25,0.0,ACHAT ETE,Restaurant Gastronomique,Agadir,MA,2024-03-24 17:31:00,2024,3,24,17,Sunday,March,ACHAT ETE,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Après-midi
TX0500178,CUST0001_SEASONAL,2024-03-24,12:42:00,Courant,Wallet,Debit,420.95,0.0,HOTEL RESERVATION,Hôtel Kenzi,Oujda,MA,2024-03-24 12:42:00,2024,3,24,12,Sunday,March,HOTEL RESERVATION,HÔTEL KENZI,1,0,Dépense,Après-midi
TX0500179,CUST0001_SEASONAL,2024-03-25,19:26:00,Courant,Virement instantané,Debit,1937.25,0.0,ACHAT ETE,McDonald's,Rabat,MA,2024-03-25 19:26:00,2024,3,25,19,Monday,March,ACHAT ETE,MCDONALD'S,1,0,Dépense,Soir
TX0500180,CUST0001_SEASONAL,2024-03-25,12:04:00,Courant,Carte,Debit,780.88,0.0,ACHAT RAMADAN,Restaurant Gastronomique,Agadir,MA,2024-03-25 12:04:00,2024,3,25,12,Monday,March,ACHAT RAMADAN,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Après-midi
TX0500181,CUST0001_SEASONAL,2024-03-25,16:19:00,Courant,Virement instantané,Debit,695.95,0.0,VOYAGE MAROC,Carrefour,Rabat,MA,2024-03-25 16:19:00,2024,3,25,16,Monday,March,VOYAGE MAROC,CARREFOUR,1,0,Dépense,Après-midi
TX0500182,CUST0001_SEASONAL,2024-03-25,09:00:00,Courant,Virement instantané,Debit,1722.37,0.0,ACHAT RAMADAN,Zara,Marrakech,MA,2024-03-25 09:00:00,2024,3,25,9,Monday,March,ACHAT RAMADAN,ZARA,1,0,Dépense,Matin
TX0500183,CUST0001_SEASONAL,2024-03-25,08:52:00,Courant,Wallet,Debit,1331.69,0.0,ACHAT ETE,H&M,Meknès,MA,2024-03-25 08:52:00,2024,3,25,8,Monday,March,ACHAT ETE,H&M,1,0,Dépense,Matin
TX0500184,CUST0001_SEASONAL,2024-03-26,14:30:00,Courant,ATM,Debit,1000.25,0.0,VOYAGE MAROC,Carrefour,Tanger,MA,2024-03-26 14:30:00,2024,3,26,14,Tuesday,March,VOYAGE MAROC,CARREFOUR,1,0,Dépense,Après-midi
TX0500185,CUST0001_SEASONAL,2024-03-26,11:49:00,Courant,Carte,Debit,1656.57,0.0,HOTEL RESERVATION,Carrefour,Tanger,MA,2024-03-26 11:49:00,2024,3,26,11,Tuesday,March,HOTEL RESERVATION,CARREFOUR,1,0,Dépense,Matin
TX0500186,CUST0001_SEASONAL,2024-03-27,10:54:00,Courant,Carte,Debit,1574.24,0.0,VOYAGE MAROC,McDonald's,Oujda,MA,2024-03-27 10:54:00,2024,3,27,10,Wednesday,March,VOYAGE MAROC,MCDONALD'S,1,0,Dépense,Matin
TX0500187,CUST0001_SEASONAL,2024-03-28,18:31:00,Courant,ATM,Debit,1125.83,0.0,ACHAT RAMADAN,Hôtel Kenzi,Fès,MA,2024-03-28 18:31:00,2024,3,28,18,Thursday,March,ACHAT RAMADAN,HÔTEL KENZI,1,0,Dépense,Soir
TX0500188,CUST0001_SEASONAL,2024-03-29,10:53:00,Courant,Carte,Debit,468.92,0.0,RESTAURANT ETE,H&M,Tanger,MA,2024-03-29 10:53:00,2024,3,29,10,Friday,March,RESTAURANT ETE,H&M,1,0,Dépense,Matin
TX0500189,CUST0001_SEASONAL,2024-03-29,09:14:00,Courant,Virement instantané,Debit,1126.36,0.0,ACHAT ETE,Carrefour,Casablanca,MA,2024-03-29 09:14:00,2024,3,29,9,Friday,March,ACHAT ETE,CARREFOUR,1,0,Dépense,Matin
TX0500190,CUST0001_SEASONAL,2024-03-29,13:25:00,Courant,Wallet,Debit,1259.51,0.0,HOTEL RESERVATION,Voyages Atlas,Agadir,MA,2024-03-29 13:25:00,2024,3,29,13,Friday,March,HOTEL RESERVATION,VOYAGES ATLAS,1,0,Dépense,Après-midi
TX0500191,CUST0001_SEASONAL,2024-03-29,14:03:00,Courant,Espèces,Debit,953.46,0.0,VOYAGE MAROC,Restaurant Gastronomique,Casablanca,MA,2024-03-29 14:03:00,2024,3,29,14,Friday,March,VOYAGE MAROC,RESTAURANT GASTRONOMIQUE,1,0,Dépense,Après-midi
TX0500192,CUST0001_SEASONAL,2024-03-30,12:18:00,Courant,Espèces,Debit,1523.03,0.0,ACHAT ETE,Marjane,Meknès,MA,2024-03-30 12:18:00,2024,3,30,12,Saturday,March,ACHAT ETE,MARJANE,1,0,Dépense,Après-midi
TX0500193,CUST0001_SEASONAL,2024-03-31,16:03:00,Courant,ATM,Debit,894.85,0.0,HOTEL RESERVATION,H&M,Fès,MA,2024-03-31 16:03:00,2024,3,31,16,Sunday,March,HOTEL RESERVATION,H&M,1,0,Dépense,Après-midi
TX0500194,CUST0001_SEASONAL,2024-03-31,17:00:00,Courant,Virement instantané,Debit,1910.5,0.0,VOYAGE MAROC,Carrefour,Casablanca,MA,2024-03-31 17:00:00,2024,3,31,17,Sunday,March,VOYAGE MAROC,CARREFOUR,1,0,Dépense,Après-midi
TX0500195,CUST0001_SEASONAL,2024-04-01,08:34:00,Salaire,Virement instantané,Credit,15440.0,-16245.8,virement employeur,Salaire,Oujda,MA,2024-04-01 08:34:00,2024,4,1,8,Monday,April,VIREMENT EMPLOYEUR,SALAIRE,0,1,Revenu,Matin
TX0500197,CUST0001_SEASONAL,2024-04-01,08:34:00,Courant,Wallet,Debit,100.8,0.0,TRANSPORT,Pharmacie,Casablanca,MA,2024-04-01 08:34:00,2024,4,1,8,Monday,April,TRANSPORT,PHARMACIE,1,0,Dépense,Matin
TX0500197,CUST0001_SEASONAL,2024-04-02,13:55:00,Courant,ATM,Debit,122.31,0.0,ACHAT SUPERMARCHE,Shell,Fès,MA,2024-04-02 13:55:00,2024,4,2,13,Tuesday,April,ACHAT SUPERMARCHE,SHELL,1,0,Dépense,Après-midi
